claim_id,policy_id,age,gender,marital_status,occupation,policy_tenure_months,policy_annual_premium,policy_coverage_type,policy_deductible,vehicle_age,vehicle_value,vehicle_category,claim_amount,incident_type,incident_severity,incident_location,police_report_filed,witness_count,photos_provided,tow_service_used,incident_hour,incident_day_of_week,claim_report_delay_hours,number_of_previous_claims,months_since_last_claim,total_claim_amount_history,bodily_injury_claim,injury_severity_score,repair_shop_type,repair_estimate_provided,fraud_probability,is_fraud
CLM0004255,POL000918,53,F,Married,Student,39,1151.262004442182,Basic,2500,1,32302.833686673846,Luxury,8374.163894905358,Collision,Minor,Urban,1,2,0,0,4,4,14.996156605915353,1,33.481823356064794,5146.3274682463525,0,5,Independent,1,0.31923139392397687,0
CLM0004256,POL001875,44,F,Single,Student,21,300.0,Comprehensive,250,0,35730.582660070286,Truck,5882.308057394123,Fire,Major,Urban,1,2,1,0,6,1,5.7777995579126635,0,1.4374545714791087,5025.647592846703,0,7,Authorized,1,0.4243465827894478,0
CLM0004257,POL004929,23,F,Married,Skilled,31,643.8744978932256,Premium,2500,0,33668.21694106654,Sedan,7164.426205508761,Collision,Moderate,Rural,0,4,1,1,0,6,6.115035779988247,1,1.1392632629532249,18184.763726410776,0,0,Independent,1,0.4392037507125247,0
CLM0004258,POL001679,35,F,Married,Skilled,9,1864.8224110774347,Standard,1000,1,20018.516540825734,Luxury,6519.387228875461,Vandalism,Minor,Highway,0,2,1,0,10,4,39.67119979029921,4,7.334911915878375,5315.018768624464,0,2,Authorized,0,0.3834749135422821,0
CLM0004259,POL000616,80,M,Married,Retired,21,660.6710974663613,Comprehensive,2500,9,28599.38472671005,Sedan,9068.340709727961,Collision,Minor,Highway,1,4,1,0,10,3,0.3836762827889071,0,4.093634354321016,8895.050120905022,1,5,Independent,1,0.24906151308283164,0
CLM0004260,POL004502,22,F,Married,Skilled,4,802.4680850051826,Comprehensive,500,5,5746.675824029082,Sedan,52051.47832060478,Collision,Major,Urban,1,0,0,1,6,2,28.40132690991133,2,1.5724390982178518,2471.8856203978066,0,2,Authorized,1,1.0,1
CLM0004261,POL001750,47,M,Divorced,Skilled,29,1142.118423566067,Basic,2500,5,20999.170374457608,Sedan,5316.789095066811,Vandalism,Major,Rural,1,2,1,0,13,6,10.39063057126413,0,34.206500337642346,11813.651338490685,0,7,Authorized,1,0.035528374902458144,0
CLM0004262,POL003826,75,F,Single,Skilled,37,897.1746393173205,Standard,2500,4,38622.024509199175,Sedan,884.5561937353016,Natural Disaster,Major,Urban,0,3,1,0,20,4,17.821828212721307,1,13.678409232777994,933.8891881590026,0,5,Independent,1,0.2652698646014388,0
CLM0004263,POL004189,37,F,Single,Business,18,2112.4355698868317,Standard,2500,5,44578.4370520802,Truck,350.33883029788717,Fire,Minor,Urban,1,1,1,0,0,4,12.932469788386502,1,8.447113168647272,8111.36579590529,1,6,Independent,1,0.3740466101468964,0
CLM0004264,POL002478,71,F,Married,Retired,61,491.7800604860239,Basic,500,18,32672.28979379573,Sedan,3619.6418297164473,Natural Disaster,Total Loss,Suburban,1,1,1,1,0,5,6.572774408729115,2,16.796548651307855,7219.8011277727055,0,2,Unknown,1,0.5239224452983474,0
CLM0004265,POL004750,30,M,Divorced,Professional,15,774.9032608226412,Comprehensive,500,11,15933.367167019167,Luxury,29083.576634054716,Fire,Minor,Suburban,1,2,1,0,4,6,24.577568063053587,3,7.27539364797369,32438.641874705085,0,1,Authorized,1,0.7843952660049933,1
CLM0004266,POL003506,18,M,Divorced,Business,25,532.2251227817227,Standard,500,0,29254.863769858737,SUV,9514.782059410956,Collision,Moderate,Highway,0,1,0,1,0,6,24.72315742464408,2,53.133469596203525,7373.753158722476,0,3,Independent,1,0.32941493375722364,0
CLM0004267,POL003476,32,M,Married,Skilled,13,894.9881848157439,Standard,500,2,8811.669958564244,Sedan,14048.552485181614,Collision,Major,Highway,0,0,1,1,16,2,13.435908751588554,1,80.75736657868691,6246.201426714884,1,2,Independent,1,0.824995883282285,1
CLM0004268,POL004530,29,F,Single,Business,3,493.01000215122974,Premium,250,8,14892.998166162148,Luxury,22807.443279674077,Collision,Minor,Highway,0,0,0,1,12,5,20.437385850087377,2,50.53552734888979,5482.189674486299,1,8,Authorized,1,1.0,1
CLM0004269,POL001136,18,F,Married,Business,32,1226.615007354329,Premium,1000,20,12382.251744483105,Truck,4260.229206288669,Fire,Moderate,Suburban,0,1,0,0,15,2,26.97503468653696,1,39.28781551395197,8868.826992305254,1,9,Independent,0,0.2767172809165527,0
CLM0004270,POL004001,35,M,Divorced,Business,59,895.1504431922057,Standard,500,1,33013.03760411943,Truck,5669.471618955765,Hit and Run,Moderate,Suburban,0,1,1,0,7,5,18.915870922601083,0,12.873895851505537,5275.961373761683,0,5,Authorized,1,0.25245632732832424,0
CLM0004271,POL000375,57,M,Married,Student,43,1443.2722917824017,Comprehensive,2500,5,24280.08290242155,SUV,9953.334618286079,Collision,Minor,Rural,1,3,1,0,15,1,22.48360192391031,2,39.953895774356226,13525.591905524841,0,8,Authorized,1,0.340460884956865,0
CLM0004272,POL000207,32,M,Married,Skilled,27,1573.948682096213,Premium,2500,13,20083.88509800802,Luxury,2658.859183505671,Theft,Moderate,Urban,1,1,1,1,4,4,1.1814934735289544,2,27.731684835492974,4847.926592721102,0,8,Authorized,1,0.2767322701821557,0
CLM0004273,POL004876,35,M,Single,Business,9,474.26972152801807,Standard,250,2,21214.45590948087,Sedan,10906.650738514289,Collision,Minor,Highway,1,1,1,0,14,3,1.1943161489423222,1,1.9592442415326214,8558.3233966827,0,4,Authorized,1,0.48837551524669565,0
CLM0004274,POL001320,63,F,Single,Skilled,47,969.7789330715269,Basic,2500,2,26183.935604794373,SUV,10289.175313801094,Fire,Moderate,Suburban,0,1,0,0,10,6,14.010808967531673,1,3.547710645255404,8592.573797506831,0,1,Authorized,1,0.4864217510148876,0
CLM0004275,POL001142,30,F,Married,Skilled,23,692.6051492178576,Comprehensive,250,0,26836.044430032834,Sedan,6503.966638583689,Collision,Moderate,Suburban,1,0,1,0,1,1,12.963760703304592,0,49.672097380330854,7850.545345111035,0,1,Authorized,1,0.326052144205533,0
CLM0004276,POL004628,51,F,Divorced,Skilled,4,990.9849233708696,Standard,500,2,31462.499552310688,Sedan,22730.968940016788,Fire,Major,Suburban,1,0,1,0,20,1,27.271393160265102,1,48.43600436824017,4733.222768237431,0,1,Unknown,1,0.8387176154247655,1
CLM0004277,POL002691,18,F,Widowed,Business,11,969.0557695971128,Basic,2500,16,24244.079895782826,Truck,9159.94060181277,Hit and Run,Minor,Urban,1,4,1,0,16,4,3.4582453904156956,2,1.537007882607983,3629.151341338052,0,3,Authorized,1,0.27984698007801745,0
CLM0004278,POL003256,26,F,Divorced,Professional,22,343.213847374003,Standard,250,10,44558.707887313656,Sedan,8588.000593990271,Collision,Major,Urban,1,0,1,1,0,5,15.17056975354732,1,3.133322858618336,12462.695384227438,0,1,Authorized,1,0.3787487550814462,0
CLM0004279,POL000090,38,M,Married,Skilled,10,1662.0861105392128,Standard,2500,1,30054.558074613036,Truck,6140.793694189028,Collision,Major,Urban,0,2,1,0,8,2,9.173193465731817,1,18.99344945262052,13260.82698788181,0,8,Authorized,1,0.3741591237833204,0
CLM0004280,POL004109,61,M,Married,Business,30,1004.6163447630626,Standard,2500,19,38111.07579922632,Sedan,17489.370454076,Collision,Minor,Highway,0,1,1,0,3,5,1.801442395950932,2,48.509246979854154,2196.9659601885264,1,0,Unknown,0,0.574863487469293,0
CLM0004281,POL003021,27,F,Divorced,Business,6,1245.8287985297043,Standard,1000,0,10358.533009646253,SUV,6030.802721366528,Fire,Major,Urban,1,0,1,1,9,5,24.74504495253647,2,67.92532757806757,5102.319489943211,0,2,Independent,1,0.5416636769455593,0
CLM0004282,POL001858,27,M,Single,Professional,75,1421.1656761153936,Premium,1000,25,8887.17372292774,SUV,52462.99950224788,Collision,Moderate,Urban,1,1,1,1,3,2,14.02685237625981,1,31.151633327630467,25013.548159020113,0,2,Unknown,1,0.784635060887122,1
CLM0004283,POL000805,46,F,Widowed,Professional,21,654.1473302354942,Standard,1000,3,29814.140350570004,Sedan,8867.76346678697,Natural Disaster,Moderate,Rural,0,0,1,1,15,0,22.672345668803032,1,36.750634468748885,9761.409855962287,1,2,Authorized,0,0.45347046007650116,0
CLM0004284,POL000945,48,F,Married,Student,8,581.9907667846653,Comprehensive,500,1,12520.219782137048,Truck,7160.029605834014,Fire,Moderate,Suburban,0,1,0,1,21,3,2.4318790819553717,1,9.310583023012938,18919.10024322172,0,6,Independent,0,0.6970114175501022,0
CLM0004285,POL002790,25,M,Widowed,Skilled,7,1436.258313653221,Standard,1000,1,23873.869546509613,Truck,6062.117398477477,Vandalism,Moderate,Urban,1,1,1,0,22,1,27.643250466529658,1,84.58149990194062,7983.955195403269,0,1,Authorized,1,0.1971106695256863,0
CLM0004286,POL003876,33,M,Married,Professional,5,1692.0949490229698,Standard,1000,7,22158.97087334305,Sports,9621.459851056265,Collision,Minor,Rural,1,0,1,1,23,4,0.41290308228798167,1,18.464280131692604,19626.110928733026,0,9,Independent,1,0.36982717910999224,0
CLM0004287,POL001611,59,F,Single,Professional,44,1936.360668508575,Comprehensive,250,5,21871.17424067319,Sports,12525.929041881433,Natural Disaster,Moderate,Urban,0,2,1,0,1,0,3.798341601477529,1,41.27333117609221,5689.662296666997,0,4,Independent,1,0.639960254221907,0
CLM0004288,POL002924,23,F,Single,Professional,7,1596.7223726970128,Premium,250,20,16833.449407301043,Truck,9141.225633897668,Collision,Minor,Urban,1,2,1,1,6,3,0.8531257901969338,2,34.5175411620872,10353.008708517878,0,4,Authorized,1,0.500929324331203,0
CLM0004289,POL003883,47,M,Married,Skilled,8,867.9068921712343,Comprehensive,2500,16,11071.037646146506,SUV,5566.063183041974,Collision,Minor,Suburban,1,2,0,0,19,2,18.360519442073667,2,12.291613404548002,10649.02778279902,0,0,Independent,1,0.5771584366267012,0
CLM0004290,POL003222,33,M,Single,Skilled,79,1764.881726733805,Standard,2500,10,12919.118016678314,Truck,3304.365868925879,Hit and Run,Minor,Urban,1,0,1,1,0,1,2.926699711777581,2,15.286626050005248,7916.939580619104,1,5,Authorized,1,0.33996212341106347,0
CLM0004291,POL004392,64,F,Married,Professional,22,712.0609526801179,Premium,500,1,33654.64826652,SUV,6924.740142366729,Theft,Moderate,Urban,0,0,0,1,16,5,3.309624131489723,1,54.10749246700223,1159.9934342266793,0,0,Independent,1,0.5860311130142821,0
CLM0004292,POL004736,51,M,Married,Business,15,1012.6835938606768,Comprehensive,1000,10,38120.11956777422,SUV,2421.549280944686,Hit and Run,Minor,Highway,0,1,1,1,8,6,11.741366323631166,0,16.983284266531424,1291.0375147433,1,9,Authorized,1,0.10114155201485661,0
CLM0004293,POL002388,56,F,Married,Professional,9,2394.9863839603927,Comprehensive,2500,7,27859.811741454858,Sedan,14995.481091101947,Collision,Major,Urban,1,3,1,1,1,4,0.021079246673811287,1,1.5517427315314603,10202.08817655155,0,2,Independent,1,0.6359585556319991,0
CLM0004294,POL004724,33,F,Single,Professional,11,700.3610939828528,Standard,500,13,39876.49471608835,Luxury,5730.826670065608,Fire,Major,Suburban,1,0,0,1,4,5,16.02630152687526,4,37.37947867278104,4952.864806259063,0,4,Independent,1,0.7988794872739243,1
CLM0004295,POL000942,55,M,Widowed,Student,20,3992.85407656038,Comprehensive,500,3,31142.73596165825,Truck,11465.768918751606,Theft,Minor,Highway,0,1,1,1,22,4,0.8069751272870296,0,0.17626627362559127,3269.789082383164,0,3,Independent,1,0.33191784281111,0
CLM0004296,POL004926,54,M,Married,Skilled,43,2041.2053651176982,Basic,500,1,45817.92282396247,Sports,10507.410547589709,Collision,Moderate,Rural,1,2,0,1,9,6,14.042000630559432,1,11.189760679381358,2325.5665979238706,0,8,Authorized,0,0.400365001779882,0
CLM0004297,POL002567,50,F,Divorced,Student,62,1880.1668648243342,Comprehensive,1000,11,29340.635341356872,Truck,12500.57248989868,Hit and Run,Major,Rural,0,0,1,0,13,5,6.215323478503156,1,2.355303978441084,8393.235813879883,0,0,Unknown,1,0.556251097663701,0
CLM0004298,POL000976,37,M,Single,Professional,4,1238.0001899540357,Standard,2500,5,13303.694969432001,Sedan,38728.16731128412,Collision,Moderate,Suburban,0,1,1,0,16,5,22.0996490204249,0,25.661653048606738,6674.792594860502,0,7,Authorized,1,0.8733585598521109,1
CLM0004299,POL000955,44,M,Divorced,Business,20,337.0902469922572,Standard,2500,3,20904.620139695202,SUV,3286.574637741307,Natural Disaster,Moderate,Urban,1,3,1,1,11,0,2.7197485494616886,0,17.739558126519334,16836.52061119405,0,4,Authorized,1,0.29729181050505005,0
CLM0004300,POL001263,18,M,Single,Business,48,972.3105119687318,Comprehensive,2500,5,39349.67666172074,Sedan,11129.066832042436,Collision,Minor,Urban,0,3,1,0,17,1,33.94438066101701,0,4.646426815569683,13950.721873463104,1,6,Authorized,1,0.2070053450352244,0
CLM0004301,POL000944,70,M,Married,Skilled,41,811.2401012950266,Standard,250,13,14236.498361132124,SUV,4728.428768894277,Fire,Minor,Highway,1,4,1,1,10,3,2.2425130373988944,3,3.853368119342594,2866.4889373498045,0,9,Unknown,1,0.5020683822234743,0
CLM0004302,POL002203,32,M,Married,Skilled,4,1116.8219724803416,Basic,2500,0,26766.656602899802,Truck,11829.205361809612,Fire,Major,Highway,1,0,1,1,15,5,20.73317244966947,2,0.720068592793494,7305.291852564855,1,9,Unknown,0,0.785683451460227,1
CLM0004303,POL003328,36,F,Divorced,Skilled,10,941.1722154784715,Standard,250,1,13698.523070421017,Sports,3217.9168938007397,Collision,Moderate,Highway,1,3,0,1,5,2,25.400563740805424,2,4.109525644695934,1497.6877425393145,0,1,Independent,1,0.23241036026534118,0
CLM0004304,POL004275,20,M,Married,Professional,33,905.3824830752573,Premium,500,0,23225.348120864892,Sedan,6123.271647186899,Collision,Major,Urban,1,1,1,0,6,0,17.248970300060357,1,19.420152716374865,5038.696089715311,1,5,Independent,1,0.24949156635039574,0
CLM0004305,POL002260,52,M,Single,Skilled,7,2286.271794473835,Basic,500,5,9359.22367439418,Sedan,8823.820856470767,Hit and Run,Moderate,Suburban,0,0,0,1,0,3,2.8423354815327215,0,13.041440533713773,23406.92032867929,1,3,Unknown,1,0.7849225356991546,1
CLM0004306,POL001829,50,M,Divorced,Student,11,833.7110339208342,Comprehensive,1000,1,8099.034350327722,Sports,14540.716703421524,Collision,Moderate,Urban,1,2,0,0,16,2,19.185340700653484,1,65.21524591609123,4425.771653826905,0,7,Independent,0,0.5383900326157339,0
CLM0004307,POL001258,37,F,Married,Skilled,63,1660.4753583862268,Premium,2500,0,33995.685217551625,Sedan,3071.841546608431,Collision,Moderate,Suburban,1,1,1,0,19,5,0.6168027308602411,1,10.565052633409174,12415.354507548918,0,2,Authorized,1,0.11604070686195853,0
CLM0004308,POL000465,18,F,Single,Professional,15,3413.217054838745,Premium,500,5,43983.29484741743,Sedan,24042.741296708038,Collision,Moderate,Urban,0,0,1,0,13,0,0.7634793761068602,0,6.0625415988790845,2542.755397574809,0,4,Authorized,1,0.45875570139925065,0
CLM0004309,POL003295,30,F,Married,Business,25,2091.0800150884056,Standard,250,1,10784.45535625327,Sedan,15947.706818759887,Theft,Minor,Urban,1,1,0,1,17,6,4.241919495237898,2,29.745079471409234,6078.606359628445,0,5,Independent,1,0.6995740401672559,0
CLM0004310,POL001231,49,M,Single,Student,18,1754.2215873229686,Standard,2500,5,40098.57425212697,Luxury,6400.717320715177,Hit and Run,Moderate,Urban,0,1,0,0,11,0,2.003651495559373,0,3.539059963020039,12263.088559053438,1,3,Unknown,1,0.23647344185516922,0
CLM0004311,POL002655,46,F,Single,Professional,8,784.2357862951246,Standard,1000,5,32336.527376454538,SUV,1916.8359503241993,Theft,Major,Highway,1,2,0,1,14,2,9.60048945249217,1,6.998161831934245,16170.256530946692,1,1,Authorized,1,0.2180854772045417,0
CLM0004312,POL000885,41,M,Married,Skilled,22,601.6200132554013,Basic,1000,1,34320.50086291632,SUV,12595.36506009994,Fire,Major,Suburban,1,2,1,1,13,0,19.421060742854053,2,36.3271694376312,7159.778340213094,0,0,Unknown,1,0.5932299362066467,0
CLM0004313,POL003806,35,M,Single,Retired,7,891.0480862896125,Comprehensive,2500,12,22401.441620847912,Sedan,6183.000835093068,Collision,Major,Highway,1,2,0,1,13,2,7.113930157548076,1,2.713581494346761,12604.162494499744,0,9,Authorized,1,0.32138493067526935,0
CLM0004314,POL003857,18,F,Married,Business,26,920.808076011973,Comprehensive,2500,5,18475.309997383796,Sedan,17215.037040429732,Collision,Major,Rural,0,1,1,0,20,4,10.140254554284862,0,1.8196300514478532,2047.842962396625,1,7,Authorized,1,0.7313067232647087,1
CLM0004315,POL003136,57,F,Married,Professional,46,1828.050896266806,Standard,1000,5,30825.3820338235,Sedan,23228.629314736296,Theft,Major,Rural,0,1,0,0,0,3,18.411740115409586,0,16.466323271753424,10452.193904777607,0,1,Unknown,1,0.8536253381037348,1
CLM0004316,POL000925,18,F,Married,Skilled,17,687.1782477919526,Premium,250,12,41228.770578663374,SUV,1843.0889724444392,Theft,Major,Rural,1,2,1,0,0,2,16.62622059762009,1,32.50515291562162,12959.260225754082,0,5,Authorized,1,0.357181935332695,0
CLM0004317,POL004590,38,F,Divorced,Professional,16,1936.0574257117335,Basic,500,15,24617.10903368862,SUV,7607.458634986469,Collision,Major,Suburban,1,2,1,1,8,5,8.947713914193953,3,9.860104168147371,13101.727599765183,1,6,Independent,0,0.15038079760959375,0
CLM0004318,POL001547,25,M,Single,Professional,27,334.58064041900315,Comprehensive,250,10,27790.71089594976,Sedan,6428.641924015108,Hit and Run,Moderate,Urban,1,0,1,1,7,1,37.69355422826964,2,26.797622103775286,22525.691188561937,1,5,Independent,0,0.511079582240108,0
CLM0004319,POL001095,57,F,Divorced,Professional,4,992.0957264986366,Comprehensive,250,5,29077.337569246407,Sedan,28356.73113717955,Vandalism,Major,Urban,0,1,0,0,17,4,18.27745508911386,1,8.318419916907093,2792.5314844487552,1,5,Authorized,1,0.8002132900781399,1
CLM0004320,POL002412,51,M,Divorced,Professional,33,2069.570242371198,Basic,1000,4,60785.18876975188,Sedan,3906.151062580774,Fire,Minor,Highway,1,0,1,0,20,5,23.03276230080386,3,26.484820885703474,7408.794714335719,1,2,Independent,1,0.33137066797044346,0
CLM0004321,POL002618,36,F,Married,Student,33,1880.1389151800392,Standard,250,2,38009.44594203129,Sedan,3980.4199644786745,Fire,Minor,Urban,1,0,1,1,11,0,22.762385403971262,1,22.82056669959796,7876.98583030405,1,6,Authorized,1,0.40538675259002815,0
CLM0004322,POL000763,53,F,Widowed,Skilled,43,1226.61683426976,Basic,2500,0,7542.318301262172,Truck,5634.689197629077,Collision,Moderate,Suburban,1,1,0,1,19,4,21.272357657343196,2,7.067046945384586,3557.956053952168,0,8,Authorized,0,0.42389152554889653,0
CLM0004323,POL002324,18,F,Married,Business,15,1012.6986451204738,Standard,1000,8,50414.14098281404,SUV,9757.17165162554,Collision,Moderate,Suburban,1,4,1,1,2,5,57.47554494049443,0,3.1444351368731045,17050.317021119652,1,7,Authorized,1,0.539573442104428,0
CLM0004324,POL004146,40,M,Divorced,Student,28,1651.6879363679689,Basic,250,11,25435.411782279396,Sedan,10731.621986807042,Vandalism,Minor,Urban,1,2,1,0,8,2,16.82945391534423,1,25.194691619510227,7068.409194112998,1,5,Unknown,1,0.3700803905355362,0
CLM0004325,POL002776,25,F,Married,Skilled,61,1113.708384993689,Basic,1000,2,34183.2561087022,Truck,15815.973263466189,Collision,Major,Rural,1,2,0,0,4,0,18.90179880050151,1,29.905749507561318,2408.26104264232,0,2,Independent,0,0.4522720443363568,0
CLM0004326,POL004660,58,M,Married,Business,44,682.4023506278209,Standard,250,12,10814.421247283031,Truck,5260.646163089644,Theft,Minor,Suburban,1,0,1,1,6,2,6.098550499470743,2,20.678912866638647,13195.644884040812,0,9,Independent,1,0.3816810516325209,0
CLM0004327,POL004879,47,M,Married,Professional,37,950.7276401660357,Comprehensive,1000,7,22481.82049764992,SUV,1175.8380569094793,Vandalism,Minor,Suburban,1,2,0,0,0,0,2.863172313167289,3,9.696252468951457,10546.718373470674,0,9,Authorized,0,0.2495762298088115,0
CLM0004328,POL003156,52,M,Married,Skilled,61,496.67516372658406,Standard,1000,14,24133.185576939377,Truck,4511.631842826824,Collision,Moderate,Suburban,1,0,1,0,11,2,11.326225560988238,2,32.21498879905986,18561.620208490618,0,5,Independent,0,0.37154002803462255,0
CLM0004329,POL003971,33,M,Single,Business,13,2376.137565408582,Standard,1000,10,26282.03104930738,SUV,4978.19483273871,Collision,Minor,Urban,1,0,1,1,4,5,32.74799754111679,1,7.806545188800669,17311.753019091735,1,2,Independent,1,0.26323061570613665,0
CLM0004330,POL002041,53,M,Single,Business,9,1996.9666388009657,Standard,1000,0,29911.237498692844,Sports,2104.5232213219847,Fire,Moderate,Rural,1,1,0,1,18,5,15.582021097737133,1,0.46024034406434106,4422.946371461245,0,1,Authorized,1,0.29854604989458056,0
CLM0004331,POL000584,24,M,Married,Business,5,921.1491857935525,Comprehensive,250,1,12136.752672298493,Truck,18413.798178643458,Natural Disaster,Minor,Urban,0,1,1,0,5,1,34.178705601423076,0,74.5237444059744,6206.746508042869,0,8,Unknown,1,1.0,1
